row ID;row m/z;SCCe0064.mzML Peak area;SCCe0065.mzML Peak area;SCCe0066.mzML Peak area;SCCe0067.mzML Peak area;SCCe0068.mzML Peak area;SCCe0069.mzML Peak area;SCCe0070.mzML Peak area;SCCe0071.mzML Peak area;SCCe0072.mzML Peak area;SCCe0073.mzML Peak area;SCCe0074.mzML Peak area;SCCe0075.mzML Peak area;SCCe0076.mzML Peak area;SCCe0077.mzML Peak area;SCCe0078.mzML Peak area;SCCe0079.mzML Peak area;SCCe0080.mzML Peak area;SCCe0081.mzML Peak area;SCCe0082.mzML Peak area;SCCe0083.mzML Peak area;SCCe0084.mzML Peak area;SCCe0085.mzML Peak area;SCCe0086.mzML Peak area;SCCe0087.mzML Peak area;SCCe0088.mzML Peak area;SCCe0089.mzML Peak area;SCCe0090.mzML Peak area;SCCe0091.mzML Peak area;SCCe0092.mzML Peak area;SCCe0093.mzML Peak area;SCCe0094.mzML Peak area;SCCe0095.mzML Peak area;SCCe0096.mzML Peak area;SCCe0097.mzML Peak area;SCCe0098.mzML Peak area;SCCe0099.mzML Peak area;SCCe0100.mzML Peak area;SCCe0101.mzML Peak area;SCCe0102.mzML Peak area;SCCe0103.mzML Peak area;SCCe0104.mzML Peak area;SCCe0105.mzML Peak area;SCCe0106.mzML Peak area;SCCe0107.mzML Peak area;SCCe0108.mzML Peak area;SCCe0109.mzML Peak area;SCCe0110.mzML Peak area;SCCe0111.mzML Peak area;SCCe0112.mzML Peak area;SCCe0113.mzML Peak area;SCCe0114.mzML Peak area;SCCe0115.mzML Peak area;SCCe0116.mzML Peak area;SCCe0117.mzML Peak area;SCCe0118.mzML Peak area;SCCe0119.mzML Peak area;SCCe0120.mzML Peak area;SCCe0121.mzML Peak area;SCCe0122.mzML Peak area;SCCe0123.mzML Peak area;SCCe0124.mzML Peak area;SCCe0125.mzML Peak area;SCCe0126.mzML Peak area;SCCe0127.mzML Peak area;SCCe0128.mzML Peak area;SCCe0129.mzML Peak area;SCCe0130.mzML Peak area;SCCe0131.mzML Peak area;SCCe0132.mzML Peak area;SCCe0133.mzML Peak area;SCCe0134.mzML Peak area;SCCe0135.mzML Peak area;SCCe0136.mzML Peak area;SCCe0137.mzML Peak area;SCCe0138.mzML Peak area;SCCe0139.mzML Peak area;SCCe0140.mzML Peak area;SCCe0141.mzML Peak area;SCCe0142.mzML Peak area
78;100.0752736;7365.497;7580.6294;6174.1123;6250.359;3041.5815;6036.474;7261.9595;6924.015;7465.923;8151.3516;7272.1494;7008.0425;6336.283;8425.375;6565.576;7679.874;7501.468;6923.3574;7121.3438;5801.772;10821.767;9620.903;9223.79;6610.9927;8506.047;10595.16;9338.894;8435.357;7889.077;6377.342;7418.9375;7493.6953;4628.7905;7019.2427;8448.13;6164.4253;6672.8003;7666.4697;8789.169;3972.5488;6367.3945;10700.904;12320.009;16210.447;12932.299;11416.1045;10831.382;9219.947;13813.536;11436.378;9995.836;11288.013;11112.463;10742.183;14185.715;6760.299;7018.697;10321.929;10377.253;4454.9937;25388.697;26021.564;26993.895;26130.715;26532.99;18280.633;23422.8;29282.857;24969.36;25692.854;24670.625;26023.576;28518.59;31189.178;24001.902;8810.998;5728.093;12543.241;23939.63
79;473.2424427;0;0;0;3710.864;0;6071.9673;4171.194;0;6099.217;8384.299;5131.542;10352.01;12437.3125;8668.388;7952.9546;6075.1323;0;11207.791;15442.638;13995.69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2837.359;0;7013.3315;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4701.1226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
80;231.1702617;0;0;0;36253.938;11909.365;39693.707;19495.195;14386.937;16873.932;38157.367;18316.965;34027.56;35059.562;33094.34;32157.748;25317.254;11033.677;11213.863;81791.734;76830.72;0;0;0;7857.9883;32148.75;54891.664;22637.248;17646.621;16508.291;58226.516;51406.9;40395.89;60169.195;19628.611;10468.619;0;0;0;0;59624.62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34482.87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
81;279.1337263;2993.5315;2532.6475;0;17532.537;5480.945;15619.221;8769.31;7811.9385;7985.3696;13947.948;9882.815;13960.81;14243.679;14976.608;12808.903;5236.3667;11006.129;5815.09;17186.125;15341.533;0;0;0;5688.9326;17488.7;28278.35;19649.377;10801.875;11649.565;27071.732;25042.004;20778.588;21725.062;9697.652;6538.1216;0;0;3341.268;0;11502.634;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1976.2645;0;7789.97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
82;442.2654793;0;0;0;14259.4795;0;6672.6943;6462.835;4876.5527;2687.7583;18311.143;11666.245;10087.656;14220.012;9170.294;8508.559;0;0;2534.1067;0;4566.0225;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3892.0845;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3862.4592;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
83;505.2291216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1363.8601;0;0;0;0;0;0;0;2879.3054;3385.2034;2749.5361;0;0;2194.3699;2324.6646;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
84;229.154748;20971.883;0;0;252442.69;114864.445;258946;99388.34;94027.1;107097.336;155745.69;111862.85;265767.88;279203.78;279934.16;262256.16;161652.16;111859.39;316739.12;383322.5;381197.5;0;0;0;54693.26;159500.75;227181.88;162153.94;103344.09;106614.98;202727.73;199002.38;158277.19;219031.88;96088.55;62560.336;0;15241.796;72698.6;12520.759;308189.2;0;0;0;0;0;0;4541.6406;4319.698;4359.399;5601.0723;4608.9106;4014.8013;0;0;0;0;0;4960.68;0;120042.13;0;0;0;0;0;0;3016.7896;0;4205.5923;0;0;0;0;0;0;0;0;0;0
85;247.1286666;12662.061;11515.249;9882.199;11714.967;4687.173;16425.195;18482.365;14322.788;18156.148;15375.798;15399.754;16586.797;14299.29;14735.758;16296.837;8356.32;10535.658;5564.4194;7077.767;6040.5957;4897.5166;4472.3486;3588.0134;4576.169;9802.226;9405.932;12677.027;7211.265;8692.191;9333.341;10424.121;9459.48;6680.5293;6892.8926;6396.728;5936.5996;2833.5847;3019.7732;4199.422;4316.1787;0;0;0;4616.959;4378.9966;3926.8218;3151.5032;0;5569.081;3784.9233;4010.4434;5196.758;2663.2576;3027.8953;4190.6543;3821.8413;0;6605.7183;0;0;0;0;0;4514.3735;7157.007;3800.9294;3585.2234;6267.0923;4307.317;4049.137;4586.6987;4972.892;3002.4077;5046.326;5345.2925;8130.803;0;3587.3057;0
88;444.245266;0;0;0;5642.689;0;0;0;0;0;4139.1753;3511.9636;0;5364.6113;1893.1438;0;0;0;3838.398;0;4861.1426;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4479.9175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3712.08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
89;270.1921128;4827.353;4214.214;4706.5835;4817.6265;0;6455.272;7655.3125;6977.963;6527.79;7110.3237;7172.205;6453.26;6603.888;6632.597;5983.4663;2521.9712;3509.6174;2519.5146;0;2050.344;6005.356;4006.918;4300.247;4122.8257;6673.1416;8659.886;14137.346;6929.013;7227.6753;3913.308;6851.4497;4803.278;0;5039.0073;3987.7913;2984.8481;0;0;0;0;0;0;0;4191.586;3640.4216;3893.5413;2948.5354;0;5966.1143;2886.7007;0;4300.3677;0;0;0;0;2719.4072;3370.7979;0;0;0;0;0;3711.9814;7543.85;3689.8523;4922.1445;9057.186;6758.3623;5428.596;5384.3164;8518.096;4784.797;7817.1904;5962.5493;0;0;0;2408.5906
91;227.1027083;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
92;249.08449;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;254.1019817;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14019.636;0;0;0;0;0;0;0;3295.904;0;3101.2727;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
94;215.1389333;23379.232;21074.902;22882.299;12255.731;6134.6704;17571.92;18414.498;15879.65;18534.57;16844.523;17113.246;17339.094;15440.239;16154.037;16663.729;14198.934;18585.506;12780.488;12845.068;13390.681;18667.156;15279.325;16335.305;10785.904;16094.665;17945.525;24814.943;13640.569;15318.294;12543.716;16642.258;12801.175;11387.933;11438.16;11566.872;13794.642;10504.0625;12942.338;11441.76;9606.052;3555.9214;4360.2266;5140.9995;10448.982;10306.036;8882.929;7689.955;5320.5146;11809.956;8067.1055;8844.902;10004.859;6583.38;7080.4277;10618.17;9736.597;8460.604;17073.453;7617.245;6683.2725;4942.057;3870.8335;5733.5845;8484.283;12046.424;7576.9927;8895.247;11640.539;9872.377;7995.1543;9687.507;12267.541;8381.588;12653.571;10044.951;15134.734;3922.8857;7620.4233;6510.246
95;453.1980374;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
96;220.1460311;10663.989;10556.189;11277.482;8306.425;5412.06;7623.324;7368.0684;7307.875;14334.485;6219.11;7100.671;8310.839;29176.428;5782.707;5948.2964;8593.95;9409.134;9608.806;4815.276;12155.361;13017.076;9768.771;8269.495;5261.4224;6108.764;7880.9727;8584.8125;5930.3657;6417.947;7020.443;5376.709;4540.4727;5433.0728;7196.517;6128.364;21299.041;4412.976;3685.0486;4097.3877;14803.638;5755.031;9215.055;9735.657;10398.063;10351.117;8741.078;6951.2974;5109.4956;13552.885;5493.1934;16066.954;8804.044;6216.6406;8765.911;8844.897;14868.539;9235.889;8431.548;7064.377;8576.373;12321.816;10702.138;10185.525;10150.494;6108.6875;7064.7334;6492.3574;5288.8247;9927.466;6607.6753;6326.3193;11730.491;12627.829;8000.685;8139.9673;23830.63;15643.178;13169.247;16173.122
97;475.1797807;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;485.3583381;16728.338;15263.905;15091.741;23244.73;7030.1006;8580.722;14456.391;15245.325;10489.718;12544.669;17836.361;9382.259;11451.595;11489.875;8955.428;8860.968;9722.079;10381.737;8286.957;9311.709;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4274.208;4439.647;4428.375;3773.3494;3986.733;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
99;545.2924879;0;0;0;8566.899;0;2749.9045;0;0;0;4515.413;3323.5015;0;6772.1704;4403.128;3042.1758;0;0;3785.3809;0;6570.5425;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6964.3545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6523.26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
100;701.2749208;15155.294;14663.284;15200.231;0;0;0;2993.1443;2283.859;3427.9673;0;0;0;0;0;0;3898.5403;12004.21;0;0;0;18100.469;14076.785;14736.541;5632.002;9199.776;7469.067;9798.115;5959.5303;6889.0894;4444.0547;6291.151;5183.0312;2970.0242;6279.7266;6037.542;4122.881;11408.254;0;11644.931;0;0;0;4204.3525;6750.594;5215.97;5077.512;4265.2246;0;8155.1997;5226.461;4628.417;6214.2324;0;4161.176;7312.2417;0;13659.765;13924.994;8904.477;0;5748.257;4806.282;9093.705;7149.217;11675.689;5549.412;6748.2944;11969.03;8304.19;7302.6025;9165.751;11310.551;9019.052;14045.78;9852.091;0;9720.946;10473.406;13080.352
101;357.2127837;0;0;0;9171.301;0;0;6438.909;5514.674;4226.4893;0;5776.844;6175.235;10430.027;8457.506;0;0;0;0;0;2571.8955;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102;455.2498401;0;0;0;10149.164;0;19773.816;13004.691;10658.428;14536.095;17630.89;13498.156;19715.156;13642.459;18092.586;17884.434;11251.27;22297.637;6001.6177;9771.709;7696.014;0;0;0;3503.3958;20211.947;25932.082;20396.26;7089.2925;8278.603;15614.893;18560.34;12433.52;13550.186;6212.1436;4004.6167;0;0;7442.099;0;3925.887;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
103;414.2344814;0;0;0;10056.914;0;4343.466;3517.0764;3371.6648;0;9433.637;7472.9487;4757.0386;13434.81;8285.202;6505.6807;0;0;22515.49;7631.267;18823.672;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3104.5012;0;18544.73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15866.63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
104;229.1180827;20342.01;21713.586;19512.02;13575.216;7233.0586;14522.776;16470.275;15512.276;18759.836;24189.059;21929.76;24701.215;15281.534;17044.115;14776.836;29497.826;18505.748;23425.432;27437.072;24221.5;11634.12;11602.6455;9824.432;4307.618;6715.6685;7529.078;10162.422;7082.2563;8409.268;5659.742;4894.4966;5019.2036;5318.1465;4724.8965;7718.9272;23033.303;7264.4756;19287.676;8505.706;19484.4;4228.0034;3158.1025;3753.7722;5996.779;5020.859;4243.4053;5948.611;4248.3604;7341.4717;6929.674;4846.901;5633.198;5093.963;4576.766;5399.548;19561.992;5500.7544;11583.574;5239.3115;19250.98;5114.0186;4612.6025;6160.7095;6153.991;6294.069;4824.8164;6457.2134;7833.426;6217.0234;5741.7783;7105.7583;6399.801;5856.592;8378.941;6623.67;27494.592;4381.009;5410.8535;4789.375
105;487.2396369;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4411.148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
106;343.1971123;0;0;0;8161.9077;1957.6223;6983.113;3037.9568;3230.0122;2535.6194;4077.0657;2913.525;4061.719;6163.002;5679.0713;5657.6304;0;0;0;3041.3232;0;0;0;0;0;0;3924.288;3699.1787;0;1822.5531;4650.2207;2786.7017;2727.6702;5149.9106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
108;356.1449751;0;0;0;0;0;3104.1536;3534.8032;3704.148;4759.004;0;4322.089;4505.0063;2623.21;3263.348;0;3047.457;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4665.6826;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4174.041;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10795.953;0;0;0
109;376.1864861;0;0;0;6236.2183;0;5791.0537;4718.134;4222.4053;3992.2131;0;0;0;0;4203.264;4542.3555;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
111;261.1311272;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3195.8784;4649.963;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1549.1262;0;0;0;0;0;0;0;10086.025;0;0;2327.378;0;3343.626;0;0;0;0;0;0;0;0;0;4222.776;1986.5612;3375.8762;0;0;0;2512.2415;0;0;5786.878;2288.59;0;0;3844.4658;0;3723.46;5668.2188;4524.082;0;0
113;326.2072914;0;0;0;16460.973;0;18564.744;14936.998;15437.364;17257.79;9830.844;6618.3955;10590.873;8105.939;12352.557;11345.627;16611.326;0;0;0;0;0;0;0;0;14022.275;36240.56;33564.914;15078.628;17380.857;34079.785;23714.998;23702.404;48620.707;18469.027;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
114;502.2505371;0;0;0;1798.403;0;0;0;0;0;1547.2169;0;0;2424.983;1483.0356;0;0;0;3328.069;0;2573.727;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2486.6472;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1733.387;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
115;457.2650154;0;0;0;0;0;0;0;0;0;2426.1743;0;0;0;0;0;0;0;0;4082.5835;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
116;441.234232;5182.28;4414.516;4204.4707;15408.538;4210.712;14087.609;15739.045;14645.217;11815.164;14770.268;13285.833;11516.722;21459.816;16816.457;16138.8;6699.3833;3610.1465;13983.0625;8168.479;14769.398;4168.828;2488.369;2586.9817;0;2712.7417;2484.5151;5182.7;0;0;0;2043.4905;0;0;0;0;6001.4473;0;2938.001;0;12764.224;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2102.981;0;2933.367;0;8493.518;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2411.477;0;0;0
120;427.2548213;0;0;0;30080.297;6189.563;25135.045;24742.176;21577.188;16679.045;21754.303;13063.565;19154.012;25118.682;25170.379;22507.709;9209.392;0;7156.9844;7491.9746;9697.437;0;0;0;0;0;0;5804.791;0;0;0;0;0;0;0;0;0;0;0;0;7734.38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6057.947;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
121;286.1758674;4771.7915;3761.9456;4188.618;26388.623;9332.648;32747.156;22820.504;19668.53;21710.598;32004.195;23881.293;29234.424;30900.223;28961.586;29105.389;5789.4165;5717.614;17224.85;16885.033;19135.438;2397.0806;0;0;0;5315.856;8806.645;11754.95;0;5877.1104;4851.556;4259.9116;3608.8682;4326.5957;0;0;1836.7764;0;3088.7659;0;14431.502;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1851.8577;0;8793.885;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
122;302.1962417;30506.08;30602.025;30927.041;19445.99;16639.549;18699.725;21412.08;22755.012;28064.066;18115.367;27138.248;18941.705;28170.965;17117.395;20616.383;18879.773;20421.111;14946.787;14515.097;18210.514;6151.947;5229.131;4221.2324;2261.8945;3407.7146;2854.5386;8547.551;4116.9463;3069.0645;2719.0867;2977.3567;2202.6306;2079.907;2919.5798;2432.5361;16249.048;10093.916;6377.029;9079.225;12814.484;5124.3247;3578.4934;4011.381;4728.8623;4696.7363;4431.838;2872.4111;3919.6787;4255.4604;4643.3643;4136.3784;4381.774;3444.417;3186.4407;2866.8398;3589.4277;3639.0215;3559.609;3146.0308;0;8568.419;3982.9446;4627.323;6653.2764;6403.4126;6076.8457;5804.557;7131.6465;5543.0083;4879.0312;5034.5425;9421.18;4675.4146;6276.311;4826.4507;4436.3184;4359.0723;4169.5645;5715.392
123;261.1443136;11805.684;22611.803;21409.89;14900.885;3087.4604;18523.748;16746.719;18064.88;18016.707;11560.981;10791.285;9642.951;14620.796;23806.96;14653.545;0;0;70862.81;6207.7397;6160.7114;0;14852.079;8091.818;6901.0503;14016.146;13825.182;4698.11;0;4821.6265;10512.433;4333.231;8619.172;11025.986;0;3625.1318;0;0;98395.94;12384.298;4797.467;0;2521.667;1171.5884;0;0;0;3089.1135;0;0;0;2002.9697;2903.7014;0;2007.2888;3807.9602;0;0;114135.375;7000.2183;2919.0735;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25127.834;0
124;231.1701351;0;0;0;11462.011;3473.323;12554.031;5023.2715;4323.632;5516.512;8287.073;3943.7197;8555.083;11953.831;10072.347;13339.557;2795.2644;0;0;10027.395;11359.104;0;0;0;3831.3164;13196.674;20287.023;12308.585;10862.465;8637.844;29622.809;26525.44;20183.322;21519.514;7168.519;3797.5886;0;0;0;0;8470.822;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4906.578;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
125;433.2095775;0;0;0;0;0;0;0;0;0;2634.4893;0;2748.5256;0;0;1039.0381;0;0;2191.9668;2937.2063;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
126;171.1127635;8431.259;8773.354;8068.5244;4136.5;2015.231;4218.0796;4838.3306;5314.615;5375.5747;5481.582;4748.3306;5711.6606;4438.7817;4898.0034;4832.4907;6689.667;0;3575.9998;5313.1733;3939.5405;12623.324;12718.868;11138.551;6103.7734;7601.791;7310.204;6564.2637;6215.7505;6927.2217;6022.077;5419.2617;6512.192;4330.233;7162.6377;8425.816;9151.809;9283.165;6219.4785;8887.508;3245.1375;7192.9385;6976.496;9098.028;9797.235;5126.5293;7328.8423;8338.61;6945.2856;9498.553;10375.9375;7470.367;9317.384;8945.916;8129.6543;8885.09;10476.1;11600.29;8834.891;9422.172;3513.8418;9813.572;8620.521;16256.762;10990.34;10984.596;8413.144;10929.234;12580.564;10005.101;9927.041;11924.081;11511.596;11317.998;14875.812;12143.403;14822.986;9637.746;9738.561;11259.438
127;491.2168252;0;0;0;7309.8926;0;4641.213;3141.6953;0;0;6806.226;3528.8596;4457.6855;5940.5425;3845.0955;4624.926;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
128;242.1498342;0;0;0;4756.038;2010.6023;6274.0884;5674.9297;5710.189;6883.208;7133.4565;5739.2515;7894.675;4952.1997;5702.144;5409.124;0;0;0;0;0;0;0;2137.792;4753.357;9082.328;10478.524;11589.883;7131.261;7928.663;6633.7485;6846.15;6955.8647;4151.62;5650.4253;6132.503;1639.754;0;0;0;0;0;0;0;6901.113;5314.443;5018.2305;5237.5376;4109.921;8707.758;6487.836;4232.961;6635.862;4727.3;4539.5728;5923.417;0;2218.8096;0;0;0;0;0;0;8048.142;10417.002;5903.585;8052.4033;14129.526;8968.488;7389.622;9434.947;8831.543;7647.6055;12951.899;8423.352;0;0;0;2104.0642
129;615.2804225;0;0;0;4445.6846;0;0;0;0;0;2226.3533;0;0;0;0;0;0;0;7463.586;0;3336.0518;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4209.9814;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
130;497.2714133;0;0;0;11176.447;0;5532.38;6016.3076;5345.357;2596.8115;6153.016;5258.481;3228.4102;8446.312;7782.8003;5637.108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1977.921;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1842.992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
131;409.1869388;0;0;0;0;0;4173.935;3069.9045;2657.5298;3667.2703;5501.1855;3379.2346;5672.574;4682.8896;5616.591;4828.646;0;3889.6191;5693.2017;7490.451;5631.482;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2234.3765;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
132;446.2396159;0;0;0;4343.2983;0;7128.6597;6773.072;6558.72;8680.3545;10017.689;6587.7036;10466.049;7494.491;8147.9956;7292.403;1864.359;0;0;0;0;0;0;0;0;6520.7534;8455.466;8775.381;3370.7122;4011.7402;4924.789;5025.63;0;3388.967;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
133;205.0974898;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
135;188.0708365;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
137;243.1830244;14742.841;14917.52;14164.208;12689.589;11614.35;7285.4204;15714.672;17781.12;11569.754;12100.792;11443.063;8854.366;10664.463;12207.709;9778.573;12372.279;12263.201;10158.763;8540.769;8620.969;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11212.029;8507.816;6242.085;7709.1187;4607.389;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
140;195.1126756;10197.254;10598.302;10006.893;4280.443;2736.432;5597.931;6903.3486;6174.7666;7601.0464;7373.8613;6733.0654;7571.746;5848.317;7075.2197;6878.5264;10396.575;9978.812;6540.6094;7722.9346;5391.128;16124.729;14902.618;14561.566;6921.287;8892.143;10730.157;12962.094;9246.443;10137.573;8088.703;9559.128;8402.692;6180.5522;8912.245;9406.065;11059.628;10233.039;7854.6074;10564.395;4864.5767;6104.8223;6828.5244;8019.8916;10559.889;8458.328;7582.811;7459.064;5630.237;10164.635;9269.314;8722.56;9865.053;8199.232;8284.304;10123.022;9351.064;12555.294;12802.389;10052.65;4648.5063;10238.861;9123.498;12091.843;11603.751;14169.101;9339.889;11461.155;15643.536;12276.818;11009.707;13057.353;14009.724;13040.418;18846.215;13626.039;15513.834;9953.789;9813.518;12929.691
142;382.6860119;0;0;0;6771.031;0;0;0;0;0;2650.6611;2406.6316;0;0;3318.5789;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
143;764.3643424;0;0;0;2655.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
